wallet_id,aggregated_lp_score,total_deposit_all_time,score_per_dollar
0x1cc971cdd18d8823668e1cf7d0ad2dd20d7e7259,49.0,0.0,49.0
0x1baaf1cfdd36ea06b5054fe012b7105332dd6ec0,406.07,128.8372924513932,3.1275297900410175
0x1befdf82982cc7c22c712a5fbd3936e0134d325d,109.0,0.0,109.0
0x1c4f3b1a75501d772e39a669d74fa4d57b5e5322,60.0,0.0,60.0
0x1cc96c646bb85a56c0cf7025b0c1e7e9c7e745e9,107.0,0.0,107.0
0x1d14cabb271af7cbdc77c1370259c61e4f9b927a,102.0,0.0,102.0
0x1c1f6a7b62c4e394ec4008f8b8d9882c82f8021a,563.0,206.81758900127932,2.7091065905712832
0x1bf3209c829d1d5db58661bfd40a1d3d5755770a,59.0,0.0,59.0
0x1b96a0a7f828690a43399ac46f278b97810b1f6d,518.0,104.4678163969919,4.911450883274133
0x1d28b298c14dcd5c1c1185549a3810749f99ce44,51.75,0.0,51.75
0x1b961d0a71684f45751706186514bd907f12a535,53.9,0.0,53.9
0x1cac4102448aeecfe0f99c878c4fa414a2ef6d4f,421.6,100.58065096800904,4.150396714161393
0x1c7f9bf62a5fec8e70366ddd2df0bafae33b2cb1,60.0,0.0,60.0
0x1c445e293a7be002e40410423790503b06999733,111.0,0.0,111.0
0x1d204186c2eb55529a930f3aba15d3dc07024682,50.0,0.0,50.0
0x1c126bb2145143b8051b10f272eaa3ffc2e1243f,52.0,0.0,52.0
0x1cc3d66a2da4ff929002875e381d2aa232b7ec03,54.05,0.0,54.05
0x1d5e32e9498c733416a196e8dbaac7e875ba074b,48.0,0.0,48.0
0x1ccdf8ab095e04ea4e34dfd3f5ab0c87a1b40018,47.0,0.0,47.0
0x1d19da85322c5f14201be546c326e0e6f521b6e6,50.6,0.0,50.6
0x1c81367e2de5219530e80250c0793d80a52f091d,110.0,0.0,110.0
0x1bf0aeb8e466e233e4f15c42321b75c13e0dd424,361.0,149.72309412616312,2.395120682022518
0x1b77a840fd62e23c7b58cf4746a735fb28812972,266.9,104.01605423039436,2.5415161706080576
0x1c55796cde10bfbd79d282b5141ac51e3db0709a,50.0,0.0,50.0
0x1cab647aed688da43b1d38aa2027f35e5b61cde3,59.35,0.0,59.35
0x1cbb5f4010c0b90737d96c141e766efac159af47,115.0,0.0,115.0
0x1ce9cb88647219b5e899a33da44370d7372e9a3c,100.0,0.0,100.0
0x1d690e1a3c25a01b67748c7ffead22c53f5eac37,77.0,0.0,77.0
0x1e3dcaef303cb3922cf024c3c61a216dc26e4880,88.4,0.0,88.4
0x1d55d87ed716fcbc44b43b8700227628d6b8fb36,544.0,124.4065899182705,4.337890061076803
0x1d0cdc28efb1beda132a097876da10d03cf5fb71,57.0,0.0,57.0
0x1d22f323e60c0ca52769462800b52005d87b29ff,110.0,0.0,110.0
0x1cedca332fd76ce1c1b1a0f5ef500c8f4c6233c7,50.0,0.0,50.0
0x1ca43d04639c5cad4408cf7225e8aee5b42ae430,100.0,0.0,100.0
0x1d42863d3f3ac9a7a3f7494912831f0247044e98,90.95,0.0,90.95
0x1d47c7f14581d998ed1eaeff4cc45f7337dd6a6e,88.1,0.0,88.1
0x1cfe503c707769be647c70c0acece828b61c3734,59.0,0.0,59.0
0x1cf4a95b14b382dd61c71848173f70acf5cae966,511.0,150.7032349970026,3.3684186102563767
0x1e01cc277bf6664454ca45eae92529ed5ebd8bee,480.0,205.51610702028267,2.3242739122176923
0x1da0adc84e57bc2e89317fab184bb9ddae7f159c,512.0,223.08685805964927,2.2848283225235444
0x1e75738da2c63ceb3c1c4cdcad1138dbbe398961,86.7,0.0,86.7
0x1ca82d7ef580d639f60111c0caf3f434cb0e4604,77.05,0.0,77.05
0x1d5473b80b1a25e697a290c81676abf036284890,115.0,0.0,115.0
0x1d617a08b2d765ce76a4750988c62647ede2dd4c,109.0,0.0,109.0
0x1d107616b52d91812eed5edfacb08712ec7129ec,45.0,0.0,45.0
0x1ce4f5626970956affdae2f50b2a7969ada20368,54.0,0.0,54.0
0x1e8a4540181361b826129129b8ad20c6f4cb722e,50.6,0.0,50.6
0x1d7ad01ba1b4e1daa20bd4c0de4d495cceeb2442,115.0,0.0,115.0
0x1d5580afddabcfdd96e7114c0316966b837a3eda,293.0,100.30039778626512,2.892387457532043
0x1d57f35bf2ca32215e30acaf63ecf84ffe18d663,418.0,150.72873331892126,2.7549165596828553
0x1d7a8fea409241e319f3f49e98bca26ea37bc7d0,52.9,0.0,52.9
0x1ceffbcf1ea27018c5baaf72bbe38fabe39e0806,50.0,0.0,50.0
0x1c9de785624431158168dff065653180f5609f95,515.1,135.56724007768094,3.7717683956050188
0x1d8c4d80464270afb50576cab66f08a29903747f,50.0,0.0,50.0
0x1d969ed9763cb8dd8458bb3fe8b64d83c95d4af2,72.75,0.0,72.75
0x1ddee04c82f876305ed180f3379d18c4181112bc,86.7,0.0,86.7
0x1e73e128cedb4b6aa84a5e591f5bb0aefa6f8a9e,494.0,116.92138243458444,4.189231755945881
0x1f19dc54390db6715e4172835cdba516018256e5,100.0,0.0,100.0
0x1f44bcd464fa5bffa4b759e605efa18bb313bf35,49.45,0.0,49.45
0x1d92fb2c4af2d71ad3c4dad732293d61842608c4,46.0,0.0,46.0
0x1f95b737929295dac6212bac6a5af82f8bf34325,343.0,100.12718119292228,3.39176862198554
0x1e29e82b0a95aeabd70ef28f2d24923362a3b4c6,73.6,0.0,73.6
0x1d8c80f7e0bef918f8ffd61c16328f442fa6481f,526.0,201.18437643540295,2.6015857865657326
0x1e1d2a9cd2bb4b514c1050fb02fadb8ec9ff6fa8,115.0,0.0,115.0
0x1edee04cbd8d8b7517dd7d1f9b040b74466ac3f7,100.0,0.0,100.0
0x1e73dc96dbaa1987696dd1d6a7696f97c59859a3,54.0,0.0,54.0
0x1ece8e8929b0d8846715a13cb9b4a2ebe85f4943,101.0,0.0,101.0
0x1e8efe75558a4be471e551f79693d036aa7e0e4f,482.0,156.68719738411494,3.0566844233135924
0x1dd3cf6f45bd2ded520341a223b48e4e99f2d9a1,482.8,158.94750150581626,3.01849041375894
0x1e6c3c2054ec6027b653715be963fed04b836501,46.0,0.0,46.0
0x1ea2ed6c99be2bc4af3ca724bf69be9ca809c114,385.0,100.0,3.8118811881188117
0x1ed6484c39243a7e91525ea9316106073f70082e,80.96,0.0,80.96
0x1f184a71deb99f978ccaa2d3f847efabbb5c4ad4,48.0,0.0,48.0
0x1f9a25886eac177b68797b34ccc4c675e1c0e947,77.0,0.0,77.0
0x1ed35886f221b5dcf3ce341c5bede067f9dd7559,49.0,0.0,49.0
0x1ec8262b7a9891ad3bc62818a85c9786cc368f7e,76.5,0.0,76.5
0x205a7f99b821640d0273e21c67710042830c6b21,69.0,0.0,69.0
0x2033716a4bc1489c3dc3d8e36ff1449bd425e113,630.0,149.7437669999987,4.179277276519204
0x20350806940811016589c9c65226db12ac045acf,413.1,114.7976618824578,3.567429542915327
0x2081f51e61fbe1cc73aba37a79d772644a1f00ac,47.0,0.0,47.0
0x1f33352d0ce8e35a62e8960b438f5a78db1a469a,100.0,0.0,100.0
0x1fb457e39cab76424060046e94bef858451a7981,66.7,0.0,66.7
0x208f35b2c32944a4f2cfbe064af29a83b75f8cd0,574.0,125.4470798215034,4.539448446024029
0x1fce467daf2cb23814e04ec67a639224d8d441b9,65.45,0.0,65.45
0x1ff469152b352121e4cb29ac2f51dc5f3b4a3031,467.5,135.6602600810667,3.420892070033231
0x2086d298f948a72bcba4b5fe13bd65ddafaa9551,85.85,0.0,85.85
0x1f452f2beea8c1105cd5363b18a0995367a87d97,63.62,0.0,63.62
0x1f94a4c4781e78591dbb4ceb4ad927bab628eb37,86.0,0.0,86.0
0x1ef427a423154cbc5c921db0ff0da4b313d4cb61,630.0,208.89834121847983,3.0014529716756697
0x1f3de38f50c30ed968f8ea5d7272ffe5ac608562,237.0,100.71172565051748,2.3301148268227636
0x1f0c946099e25fd52b937c0ed765ec80eb981066,57.5,0.0,57.5
0x1fe6a806e0a9858359e16c58e4f84c790171596b,100.0,0.0,100.0
0x20647c0663e9e329db851bc939eb539d4a0cc2a1,403.75,119.33258221259524,3.3552841015800903
0x1f5fa0fcf048e453ef2a1f1485a8be1388162915,512.0,134.23311434145842,3.7860549355331687
0x204c7c7a9c21c9897384cbe2c75a781079553c2b,54.0,0.0,54.0
0x207d947e533da8161fe6536db5d75b84d1dde870,49.3,0.0,49.3
0x201cd7eac8a3807e5fbcd5e7c3e305b614494f2c,515.0,218.89951195184463,2.3419788221848297
0x1eb10f1442c23f970f57e727844f813d1ecb449e,57.5,0.0,57.5
0x1fb802f14260ae3a1d89ea0e87fdef1770aa5f03,53.0,0.0,53.0
0x1f9b3df6b8eae6e67a0dc6b6734bfcc51c7f8c18,100.0,0.0,100.0
0x1f594e969056bd65feb01a97b7690249bf550907,416.5,148.02887138632923,2.794760479130935
0x1fa0dbc8d4cb70d9767aa9cc261013e1c31d700b,45.0,0.0,45.0
0x2074924ebfd97ff2351659cb00e259ebd6451aa5,56.35,0.0,56.35
0x1eb4f5ae6e14f6376b7175656994f58cea565c0d,64.4,0.0,64.4
0x206222deaec6904854f5647b80a596c60d05b3e8,548.0,127.19502889213716,4.274736740853542
0x1eb3fcada5054bf6ac34b207e4c3ced1c195f53b,48.0,0.0,48.0
0x1f9d7a93cc638e3aae32f280aa8157a10f6b1c88,59.0,0.0,59.0
0x1f3a4bf761f149238ace5fd33ef42c60b8a01e13,49.3,0.0,49.3
0x1f6e0d44739844a7a494f346527d484d2d861d77,477.25,150.863482,3.1426251638297087
0x2011627c94f2db0918b666e5c55d9c6b7765ba04,325.0,129.38702396996217,2.492579323498262
0x2095c2c3ee542df1574b3539e7bfd09919cd278d,514.25,193.63234917236912,2.642160988071788
0x20f6d1c74b8c044a23206babee413f6d382f3917,542.0,114.09857561106108,4.709007015269382
0x20066cfaddf1de5412806855a3293fc9362800f9,54.97,0.0,54.97
0x207932bbf28b408fc8a40e4906d116a3200ea653,76.99,0.0,76.99
0x209c3fe92445022f99b146cfb7c22a61815c64ac,51.0,0.0,51.0
0x20f100483d0fca9798b42bfd201706a79adc6aea,106.0,0.0,106.0
0x20d482c9ff5c09626ebf9ce763321caa6c53fd01,57.0,0.0,57.0
0x210028afce3da801d781c4f6d616cf3b30c85fa7,100.0,0.0,100.0
0x21671c51180ac7d96d457e12e3ad2789acb292d2,45.0,0.0,45.0
0x1fccd09b13a1d84a126a3b42d56684068582ed47,288.15,110.8430152784076,2.5763790370164505
0x200d3f41e9f6e097b7a8ed6d929a3b80e9a4a3b4,111.0,0.0,111.0
0x20c0913eb4ef97e1c9e2c97f7dafa09f116bc755,53.0,0.0,53.0
0x207053a23d86fe3697dc073461f293894a931a72,511.0,199.5209938607043,2.5483615962674504
0x21725232a01fc287bc1d6a3f05d48775b5df2da5,100.0,0.0,100.0
0x20d732fd1a4531ad3d9fc57d24a635e989ab06b3,56.0,0.0,56.0
0x1f9df21f6876ba3d855fcc972c83a9506465c728,68.41,0.0,68.41
0x206f6cc44b62707b8274859adcd91244200e40ca,111.0,0.0,111.0
0x211416b90248a845343052417626a00396c21feb,55.25,0.0,55.25
0x209826a07d60c54f8b1ad8403338a6685de73e3b,68.0,0.0,68.0
0x2187a879da00ad65dec712330f703a425a8a0894,56.35,0.0,56.35
0x2075dcd59222102413adce01fbc3a1219f3914e9,66.3,0.0,66.3
0x21601e569e5ed7c84c20713d532c094a4cdffc48,75.0,0.0,75.0
0x20f44471bfa88b21f1a64577522e187ab0209848,63.0,0.0,63.0
0x217634c674f9307e5c7704d177e0df8ff30e065c,340.0,110.7130523541454,3.0435118621784163
0x206cadc6f2493c4082d029d6abc5a884708ccaf5,534.65,146.07096699877945,3.6353198113155605
0x1fa2658548bbfa51bc7d9fb0f3b80319b755a040,50.0,0.0,50.0
0x20913e321d4e1fda5f47d87ce977d3302a02db38,589.0,254.95872792537293,2.301152239558435
0x217a2269ffef6c187a92ae4f6025fa3c0ab68119,60.0,0.0,60.0
0x2150a1f5bfddb5b9a83f40ee6719a03da41b3495,454.0,200.1117999307236,2.2574508316090256
0x204fa97d11c2e0e8d5a89348d10c002b315ccb6f,511.0,100.0371091364019,5.0575477106153235
0x209c6b8d66ccc9168f463a90861abce1b92066d1,630.0,128.7337927712959,4.856097910515956
0x20e11eea64a71fc5c352c9c38643a882ee6cefdc,55.0,0.0,55.0
0x2144ddb833c7f5bb904949b4ab3a1642cebecd76,566.0,130.46001914993408,4.305491537731028
0x20a05ddc1c89fa980324f6bc7e4ecd294ed43d57,70.98,0.0,70.98
0x20946fe3ac263145b3ad297fe4d3dad2644d5010,96.6,0.0,96.6
0x21967cce7fe87ac96d64cc4330ac9fee45dc53f5,45.0,0.0,45.0
0x213bddf596932002b519864d35d5ac80b74f4262,403.75,105.8910683100156,3.7772098865080665
0x21bab2d7a9c2db91685fe0e4ce875877e45b935a,256.7,119.64996955798064,2.127642476334301
0x21ef254a8ce8991cc133c46a51143a6d8e7e74d3,48.0,0.0,48.0
0x21d5f06395f0aafdccb41276f6cf36ff54f35678,511.0,200.60700308694564,2.534634175280234
0x21cd886fdd1ecafdfcb5fcb16483ea06f92b9b0f,57.0,0.0,57.0
0x228be1c8e1f5c58fe4e73c5158d6fc71cbbab3a8,408.0,146.5566256265004,2.7650401889288347
0x2192356bdfa9e076d15e10e557581922a647d1fa,56.0,0.0,56.0
0x219986009a8c29ef9770c92dec0aad28ac2fabb2,464.1,210.67602029152016,2.192501537778543
0x220ab70cef97b8e1b198f02503e23bc075d4db10,50.0,0.0,50.0
0x21fa0dc73bf77fc728377da39401bb58caf45364,511.0,130.0461863308686,3.8993885614482116
0x20fd924139e7dfe9a7e43a83ee3ce922d2f0f410,57.5,0.0,57.5
0x20b19e2fc2f58676782d65d91bd8a76f3bc0da65,98.6,0.0,98.6
0x21afcbaa695ffb29e37a729424297099aeec45f4,46.0,0.0,46.0
0x22067da1ad598f7c9498788e9caa98af7d6850bb,47.0,0.0,47.0
0x21e08c04f29febce461be04789c1ee44d0e15da8,102.0,0.0,102.0
0x223505c0440c2b9b35584390e705a51b694de927,45.0,0.0,45.0
0x21d7126e6f6523e6d3f16720f4bbaf12b1fd1a2b,234.6,101.30533054502176,2.2931356435699994
0x2209c0cafc65e9d48bb10799572b22dbe5b3a2a1,55.0,0.0,55.0
0x226b0f20a3f4c43d6ac5d24075b6a667dca8a1d9,718.75,177.02059493032664,4.037454207370237
0x221f7ef08329cb498d2cdaa15213305a9b995c1e,51.85,0.0,51.85
0x225434b46b9f72953ffebad7744227bc4d72328f,232.05,107.3852036849086,2.1409748942724947
0x21bddb53f90ce8fabe6bf1f554100dccea2821f0,67.0,0.0,67.0
0x21dd8359547d7787a63f4a61f30f16d8a06aed6b,390.15,139.80452667462782,2.7708626222050485
0x22b425ad39a0f7660f4a4367286ad0a0340ca226,46.0,0.0,46.0
0x21f8241acafb9e15f52ff498849a4395c799b90c,100.0,0.0,100.0
0x22486fde4a0e09bc08c2346a874fe2b8a15ad8df,85.85,0.0,85.85
0x23a313098f950d97c57d75b008078ea85bd644d8,51.0,0.0,51.0
0x232a92da22a4c398eb8060c64201d48b3e241197,49.0,0.0,49.0
0x22cd8b30947010d9449b6a093a42d7d5982bf492,358.7,152.25705186319863,2.340512202467429
0x234614c5b39731ef1ee1fbf3ceba31ac5e50211b,261.8,107.90015810924952,2.404036913677941
0x229c7b3588b263546a39ccbc0d4fffdee95d8bea,630.0,146.83821553344185,4.261415072731924
0x227ad05bf6d56cbf05b0ef713fa7e79f53c7c908,486.2,154.48383256609165,3.127013220447409
0x230462890cffd544b4ff6754c9caf27d8e9169ba,45.05,0.0,45.05
0x2207100ddc2ae24b07fb77ff173f084a81d2e61c,77.0,0.0,77.0
0x22554081458fefbed8b96185894bc7acb1c517d8,428.0,204.58135764103105,2.0819008343516137
0x238727eeb11d0cb459facde1d3db52e4f0ec2300,56.35,0.0,56.35
0x22ef68d1e65bfc9c3e2a3dcc2dbbcd14037f0a88,50.0,0.0,50.0
0x22df962b91137f5cb7d5933f303da46f78b36944,64.4,0.0,64.4
0x2385de216caa3849f6e965692b1f5a4d838d7ab1,578.0,132.71334370482626,4.322680025681967
0x22c0259870aac800347d8e20870b9ecf40665959,59.8,0.0,59.8
0x2315880b14decc0aef9f22f5e1ff862391618825,65.55,0.0,65.55
0x2329d6d67dc1d4da1858e2fe839c20e7f5456081,511.0,102.4169315018352,4.941163816980318
0x22f125070e31be2c1b9108c41d7b0748ae6a79b3,680.0,126.18039623946174,5.346735975878399
0x22e774edf04970f61c7c98a8d4ccb0f94e434b0b,108.0,0.0,108.0
0x2394b32dd75e81a9cb6c6db9bb5d1bf57c0b79e5,68.92,0.0,68.92
0x22bb317e3ac9a616215e032449cec11d36c69d14,46.0,0.0,46.0
0x2375363d937a730f75d41537a9e8a97b093aa7e5,724.5,237.295239,3.040346097724596
0x22e2f326fe5a1d07e1214eb1c08346fd816e8375,64.4,0.0,64.4
0x235528c3a4dba280582d14b2d8caa9e6389d1567,81.65,0.0,81.65
0x2365ab285b870e1566c4adaaefe1e5cd2389f355,65.0,0.0,65.0
0x23732772cf0dc041d5eff2fe5903d72215f1b1bb,630.0,210.63120788962624,2.9768766444340717
0x2389bb393fb34e07dbbd54d75d95c70779af01b9,50.0,0.0,50.0
0x2349bfc01f3cf853a80454dc4050d95420f3ae84,57.5,0.0,57.5
0x238b09d8c7ca44da8986f5415d46826e654c9054,79.35,0.0,79.35
0x233bf17019683aa45c7898d1c51fcd64d5fe459c,267.75,126.91029543816532,2.0932638696736987
0x248efd221405816449fe85c1b133e09e73355c95,478.55,110.4683934134834,4.293145216732924
0x2481c77c3a49bf3036ffb6c519577c1c4e5a9cc0,45.9,0.0,45.9
0x245376f0f2c039afef2a6074b8a3d8f7381d527b,62.0,0.0,62.0
0x233cb9d89e25eec4cb4ee7b406a4fc515f8c6bfe,61.0,0.0,61.0
0x23c06402b09bd9b6691947ad20130584519ca7f7,100.0,0.0,100.0
0x23cc77b0402c6bc547d9ab2a5d1cbf3531327a87,575.0,224.790541662708,2.5466080012286367
0x245b569d7a870ba556805fe028bccf0002f276a1,52.0,0.0,52.0
0x246e45eddb3a4d18770e2895d33c834bdfa399e9,46.75,0.0,46.75
0x2347ab8d7f82ef2e0c25440ef4cb4c8158c817a4,51.0,0.0,51.0
0x235cf972e3c6d1df059b645f4b0ed20be4326c61,87.4,0.0,87.4
0x2410f0496848d8bf914bec3941349122eb2fd6f0,64.4,0.0,64.4
0x2493e1d5ac3e63046b66b03268bc68b2f4fd6a62,582.0,199.96576704787327,2.8960156177313436
0x249025bd74e42faecb5f7c63b889f511581a8546,60.0,0.0,60.0
0x24c65caca99eec843f43afce2e4586752b13b600,54.0,0.0,54.0
0x23ac67bbe96202abe0c4bc28c541ada409dad5d6,75.9,0.0,75.9
0x23ba4e6d09d315abba8c98d5627a6bc0335cb7db,396.95,178.5768889789266,2.2104737544850894
0x241ea4b1455b65c2765cc7dcd93a7b7cc48605be,105.0,0.0,105.0
0x23e3486897e6645d07092ef148c44be5de9dde74,58.0,0.0,58.0
0x241e25c9d15b5e7fb007b5e028c4ce8694893870,50.6,0.0,50.6
0x23b4c21e96bb213c1563f6f189131a570ba94718,46.0,0.0,46.0
0x23cc498c1ad1e38dd8ce8cbaafd55129c4f963f3,58.0,0.0,58.0
0x248bed4f5fc24b739a1652ea1cd1dadf68a6bd17,46.0,0.0,46.0
0x23f678cd69b39626be7347306bac09fa7093cb69,534.65,115.81780741762556,4.576785096544549
0x23ab140b12d0d7991be09da1aca740dcc8598dde,570.0,120.60403323615547,4.6873445298731
0x23f562a7d671fb41ef3fbec4a0e982bfcfe8f285,100.0,0.0,100.0
0x23bee3e4c61c5f8999d6d08a5f87386bb4f82432,59.8,0.0,59.8
0x2418b6376e9200b7f9a2d98eef207d226ea7eaee,55.0,0.0,55.0
0x242c2f9c8d47ab8279c29fcaa2396d330e3fa38d,316.2,117.0699732332251,2.6780729370998175
0x243dce922ff3b83bb245349bab18b9d4d2bf8b32,420.75,103.12537265996563,4.040801864633047
0x2407e09c6f85534ca97875c5f59a7919ca0dbb48,46.0,0.0,46.0
0x23e9bec30e2c855dc8984967bcfa8fe65e3fa8bf,389.3,151.58949622385455,2.5512896341756197
0x249a947f9bf78f0e1e3f4304d744c5ad7abcab12,405.45,155.1182231491154,2.5970702959688237
0x243ae7b4110a3583a4a00a06a5de603dc49f718c,57.5,0.0,57.5
0x245d6dd714cc05296ddc5f7bfbe05995e6a5246d,57.5,0.0,57.5
0x24c87c3edb88b23454191d72d835decc57e80169,578.0,178.76599484310066,3.2152910816335263
0x26121c019c4a2d14171ff8621f116e4632babe23,590.0,243.15690239999145,2.4164788879629095
0x269e07eac18b3681f3447263c28a766457ff074b,62.1,0.0,62.1
0x25d328dd52670bbb6beb39f81fcf3ee546500a15,107.95,0.0,107.95
0x269665fb33600634102f3785cdb71b2255b6ef5f,47.0,0.0,47.0
0x25902857d7cda9c099a39083251267e137c0d759,65.55,0.0,65.55
0x24ea3f667cbc9bfe3b6e7f1f23582d4f944c12f3,58.0,0.0,58.0
0x24f0127f607116672141f00f0301b7b7d3ccc478,60.95,0.0,60.95
0x2598e38e1511b4a5d27e337c5ebd4070e6de2dfc,56.0,0.0,56.0
0x25d39525c9fd1c409dad1fb7420c5e7046d8cea9,85.0,0.0,85.0
0x257686219f711f80c700c6a3a975f65ab0b2f1e7,45.9,0.0,45.9
0x256c41d22fe0cbba38764f32e8bfdfca85ee3b55,65.77,0.0,65.77
0x24b94e6c7046db68b342281deacb762ba3bb1be8,285.0,103.26477609485536,2.733425521776596
0x2562065110e58b3520f08ee7f28ffcd8d1e48718,77.05,0.0,77.05
0x25597824f6df3706bd6c42a0d72195152ad2e323,52.0,0.0,52.0
0x24fceacbcb97bb33fb6380135b523bdb1ab0ae10,52.9,0.0,52.9
0x24f7c96920bad2bc454817ff06bed309e2580156,102.0,0.0,102.0
0x2622bfdd6761d22a12602374893437e85e588888,64.4,0.0,64.4
0x264b5d5b28c49700fe02c270d132223bf4a298c7,60.46,0.0,60.46
0x259ec0d8771dfc64c07d59049039aee77ad087b9,111.0,0.0,111.0
0x25798df528a753da61fe6a5a0e3f0a38c9545ab0,76.74,0.0,76.74
0x258acd9b1b373765b8078a59cde5436d27eb7b1e,62.0,0.0,62.0
0x2547b01d7da4027b7df3013c6fec231ba2d00b9d,50.0,0.0,50.0
0x2562d0773333477b4f4e2e8a5604b2667982ecbc,103.0,0.0,103.0
0x257ed4909e5b23e81d5d6bd09de91687f1cb32e8,50.0,0.0,50.0
0x2590b1effd4b894aeccc51b2817512007650381a,342.0,152.99568996615076,2.220841375983794
0x24c74ecf6bca54ba71eab539ddf6b6a94dd06ae2,54.0,0.0,54.0
0x24cbf2b9b7501a57ce34e1309fcc70a5dae8d768,67.0,0.0,67.0
0x257f5ab519a6dd058d1d95cb6bbce1f3dda04afc,51.0,0.0,51.0
0x25aa7d4441360db4d71eef4670d4521f8f9e4799,74.8,0.0,74.8
0x25317de92f76dac777bb2f15c0967a0e5f680fd6,630.0,210.95593624550867,2.972315902821758
0x25a453d22f152c4f0ee7628fdad0bc24c71534a7,112.0,0.0,112.0
0x2531b9f490356b251963d6f29489c7a3ca9ae538,75.9,0.0,75.9
0x2507099ead5f2c975aff8a38f23a1f9a36cf7ade,59.0,0.0,59.0
0x25382a5f407a31c1996bbf96fbb92a690497288c,62.1,0.0,62.1
0x25e937f3c4cbaef3f92a19ee077d8e41d1abbbc6,50.6,0.0,50.6
0x2531dac8784cc16b0f1047c5fb97a4a629c44566,80.5,0.0,80.5
0x25ba5f02d45ce2ebdb6039adf99b8ad792dfc7c7,579.0,136.8619562955528,4.199853357359311
0x262f6ae156922b03b28b7bebef404808bda2872a,46.0,0.0,46.0
0x269f22e60696e213d3a66d8e7f59a9c66b40c9dd,62.1,0.0,62.1
0x26da8cecf679aad275f730068ee635ed5922d7f4,511.0,153.0267422876872,3.3176057119066202
0x262192a74d85792d9ceeca12bef6ab39a65220ac,48.3,0.0,48.3
0x26b56ce0cf64cce067f0cfb45303ba71f46f3078,538.9,100.99698586942826,5.283489462030519
0x26a664be36dff5e1cd37ea41b6d754c80a44d155,308.55,137.1104493592693,2.234081500939608
0x27631a8130f0926408135470082ebcc27cb5e5b8,104.0,0.0,104.0
0x25dc0fb0b504fdf429fa9c10dc49aabbe7236644,513.0,217.24361609635915,2.350584219487546
0x25c84928c5cf3971a4ceadf26f1808a3e11cf374,64.4,0.0,64.4
0x26e8f4cbdba77dd7d9301f70c26777c7eced441e,100.0,0.0,100.0
0x2608a6181dca7d1fa21ac576c25bb5f9882140ab,569.0,101.4411139386754,5.55441051080938
0x265092ce377d040c36e47d08ccc217e0c9a7f11d,54.0,0.0,54.0
0x26051b6c0fc76656e6ebc7655d2b00f409cb734c,100.0,0.0,100.0
0x25bf7dcdf57fdfb0e991a238061fd2961ea7179a,52.0,0.0,52.0
0x26557869eefdc064cadd3527cf1fecb91e99619b,58.0,0.0,58.0
0x26538d62ae7596be0511a25962dc32942930a510,61.2,0.0,61.2
0x27b12b25e04310555de67b821d107041d3479e43,49.0,0.0,49.0
0x269f7ea8a58b662c67af4607b66c35621444ae96,589.0,142.01011025601244,4.118589930079697
0x267a8f3c319482a326b9b717b6e81a6aa18dd719,53.38,0.0,53.38
0x2789ffa60b2887b40072b3d7b05e36544b6cd6f7,53.0,0.0,53.0
0x25e4cd86b399cd498a386143c5ce35270bd8fb70,322.0,100.773625605011,3.163884533795618
0x26a523c73a923673fab9714b097118e56a97a3c3,62.16,0.0,62.16
0x279f198ef95faafee8876165c6de6bb58ab40cb1,50.0,0.0,50.0
0x26837161555df5d15e5e7da6da5fb8e1c03b654b,416.5,141.7823429161956,2.917027354316911
0x260abb5d79a2371e477e570bb41ac4c9a8b3003c,67.15,0.0,67.15
0x25fa68a4c340202737edbc67fd1a2ec8de872db6,85.0,0.0,85.0
0x25ccf161df1f8c5e5839ff778f0af9e676a3907c,61.0,0.0,61.0
0x275800a6e59aaed3212fd3e2ad2c0acb8a606712,377.4,100.41281881056504,3.721423035336071
0x26f9cf641cb02d6904957690e28c1a8c3dbc84a7,82.0,0.0,82.0
0x2756c78ec5856c867485707d1e456f5d3735136a,53.55,0.0,53.55
0x272587dac03abc9822e8d87ef0df9448899c3467,103.0,0.0,103.0
0x285ad6b7459179cc663e6991adc69fc64d874abb,103.0,0.0,103.0
0x273c90a6e64fa5acb2955c776de0e9002b37f30b,512.0,231.0018946215723,2.2068785293117714
0x271e43278adec79a4ecd311a453de78e53904079,100.53,0.0,100.53
0x26cd4096fd0bf0592e2a6cb04f33b12cfb8e3ca0,108.0,0.0,108.0
0x2743d08476313e4a765abe06aaf6acf716f89740,59.26,0.0,59.26
0x2808014bca94137e0aac2895fdf138caef37841d,75.9,0.0,75.9
0x2761589921a2a4c46028904d0442cc4d4c3a365b,105.0,0.0,105.0
0x2878bbec57b8ba4c303724025a320b3683a23c25,588.0,220.89144946622216,2.649944382329655
0x281280886244ea7a7b5b066a9a3a83ba03f9442d,61.0,0.0,61.0
0x2728f308b36cd20c8cc07b5ae1eb7b82b053e5b6,48.0,0.0,48.0
0x27f7f98f0a241e7c7882b38bd5b8ccf57cc033bf,51.75,0.0,51.75
0x2876658f81c6983bc5fceabe8612590e8e1b181c,47.0,0.0,47.0
0x28589ac3d555dd669de2d0abee6c96e4ee60c21b,61.0,0.0,61.0
0x27ee28301f455ad1532f78d3c075dd826f872176,59.8,0.0,59.8
0x27e32ef9576dc05f4d08d978106fc16351d4cb0c,51.75,0.0,51.75
0x26e12b88a0c1fc474a75ec306e8acce2f619b56a,115.0,0.0,115.0
